name,playtimes,retention_rate1,retention_rate2,retention_rate3,retention_rate4
最强系统【头陀渊&小桃红】搞笑,380665041,0.5395115803847624,0.431550898868979,0.37324816698259855,0.3189131701958447
官途|梦入洪荒|思有为|官场三部曲1|类似官巅宦巅,380368623,0.29732812850482093,0.22901009478470827,0.20141868117607906,0.18597461610656874
不朽凡人|鹅是老五玄幻大作（双播精品）,380252293,0.7557931806205669,0.6005663380805528,0.5454722586807249,0.5120815349310869
阳间巡逻人（泡芙先生演播）,378517124,0.5138821773346929,0.20750447401321234,0.0,0.0
我欲封天|耳根仙侠修真多人有声剧（铁三角出品）,376574215,0.6298949391134009,0.3534610965371411,0.3203843262720265,0.29574338166597447
北派盗墓笔记丨作者云峰丨全网霸榜&写实盗墓文| 灵异探险|我在地底挖宝贝又名北境摸金人北境校尉疯狂盗贼,376111881,0.48135968853282707,0.3814142279427161,0.31187376215104096,0.27770371500408736
造化之门,375773265,0.6705478241474181,0.6068559420595794,0.560298083787974,0.530892322107634
九星霸体诀|玄幻|经典必听|龙尘|丹帝重生|炼丹,374878919,0.4714890761095322,0.3095666299835733,0.28242624022127044,0.27436142225565524
武神主宰|同名热播影视剧、动漫原著|多人有声剧,374168582,0.8035149815061887,0.7279894878454535,0.6846746192039843,0.6575922612327494
寻龙秘诀｜悬疑&探险&盗墓&风水秘术（免费版）,364421872,0.6230007027023666,0.5405596437235805,0.44987268743494985,0.38729385129313443
修真聊天群｜都市玄幻＆爆笑｜云天河｜VIP免费,362098198,0.46420704773025667,0.39921693378840645,0.3642495659172861,0.32151676183255834
大相师（都市悬疑盗墓探案免费有声小说）,359605422,0.4112812103901959,0.3017071874774611,0.24613448348489875,0.20321346809089522
垂钓诸天｜飘剑作品（精品双播）,356363536,0.6821290959777842,0.559895810416815,0.48122808055438826,0.3799450924213293
南宋第一卧底 | 大宋第一狠活&穿越权谋&大斌多人剧,356317930,0.683184726307949,0.5518884575357048,0.4594306877039359,0.37008377703887624
贞观大闲人丨爆笑历史丨VIP免费有声小说,351934767,0.5869231353788296,0.4783452255299151,0.4018539028788011,0.3986980387912
金瓶梅（国家一级播音员免费版）,350899938,0.13386018868324545,0.0,0.0,0.0
诡神冢（比肩盗墓笔记的新一代盗墓神作）,349594776,0.31861173904485096,0.2479559601691624,0.2048861780099955,0.18127613965338582
皇家密探丨轻松历史密探丨牛大宝爆笑演播,347561425,0.6091142673752208,0.38389369306181526,0.32546974158153263,0.2774702108752612
少年药王 | 免费精品 日更5集,347184127,1.0406686948547834,1.156443431288869,1.3013078937029758,1.5247457364790566
顶级气运，悄悄修炼千年|搞笑&修仙|vip免费,346071524,0.5492327091771825,0.4153306308906499,0.3389182457600498,0.28665774306575426
末日蟑螂丨末世鼻祖,344104050,0.5043481599035861,0.35457929777174496,0.30111281789454564,0.2671166483399691
阴间商人（免费版）丨泡芙先生领衔多人有声剧,339370722,0.4678550358118548,0.3018984000709914,0.20427988579470857,0.15048482384792425
雪中悍刀行|张若昀李庚希胡军主演电视剧原著 多人有声剧,832076057,0.559990019682514,0.5621720778212472,0.46753326273586243,0.41110059163809554
